RA    DEC      velocity   
       124.69005      -25.499500      1637.00
       124.69170      -25.369590      1844.00
       124.70916       22.115358      3733.62
       124.74375       58.264007      1269.80
       124.74219       58.262499      1269.13
       124.74303       57.803145      1242.10
       124.76820       70.721670      157.000
       124.81080      -25.188000      1671.00
       124.83555       50.009680      524.000
       124.84260      -85.143180      738.000
       124.85145      -24.785500      1681.00
       124.92194       22.041929      3714.88
       124.93320       79.234710      3917.00
       124.95125       22.031431      3815.23
       125.09039       54.139207      3589.56
       125.20065      -8.9184200      2864.00
       125.25525      -23.779670      789.000
       125.32305      -25.774610      1466.00
       125.36649       3.1692334      3060.92
       125.35901     -0.41838263      1974.22
       125.41785       73.988360      2787.00
       125.49435       73.998090      3591.00
       125.47602       22.641189      3971.69
       125.58696       19.413246      2224.70
       125.66595      -69.772550      3978.00
       125.68103       22.553072      2178.71
       125.98140       71.030820      116.000
       125.79697       22.664682      2183.62
       125.82930      -26.197090      1705.00
       125.89520       3.2210423      3260.22
       125.91750      -60.876740      2582.00
       125.96580      -25.838230      1781.00
       125.96656       14.751764      2107.53
       126.04200      -18.775500      2449.00
       126.14010       74.012310      2248.00
       126.20955       73.411990      2344.00
       126.26340       74.433270      3528.00
       126.61515       84.938500      1599.00
       126.28230       74.496940      3558.00
       126.37185       69.899700      2225.00
       126.37830      -68.117740      3234.00
       126.44827       28.117977      2322.13
       126.43542       27.874538      2192.82
       126.49185      -11.779170      2786.00
       126.51832       45.967602      2285.90
       126.55305      -54.035980      1054.00
       126.64072       25.499760      2276.09
       126.68380       48.809520      3208.82
       126.78354       25.970322      2167.29
       126.82153       25.878804      2511.63
       126.82527       46.034179      2322.27
       126.86516       25.724369      2383.23
       126.86205      -71.072590      1524.00
       126.89205      -12.756590      2795.00
       126.96495       73.517060      2167.00
       126.95055       73.651330      2140.00
       126.99675      -30.548100      1777.00
       127.00778       54.447050      3763.32
       127.09035      -12.141180      1607.00
       127.09251       25.124283      2319.78
       127.11847       41.855927      396.000
       127.12035       85.608030      2001.00
       127.16625       73.747960      3643.00
       127.25835      -60.968430      2694.00
       127.27015      -3.8415367      3347.27
       127.27170       73.629100      2844.00
       127.41145       52.076421      1956.26
       127.46250       73.856500      2270.00
       127.47615      -7.5388100      1525.00
       127.50721       17.259823      2262.21
       127.60626       31.189642      2252.98
       127.72215       74.687470      3508.00
       127.72575      -30.097980      2816.00
       127.84005       6.9999800      1864.00
       128.05695       55.865870     -3.00000
       128.23935      -22.900760      1468.00
       128.24272       61.804142      3532.19
       128.25825      -30.397300      1127.00
       128.34495      -22.973590      1678.00
       128.34641       29.538828      2217.73
       128.50185       85.944700      1931.00
       128.39842       29.499232      2254.54
       128.39997       29.499493      2241.02
       128.42735       27.712217      2370.94
       128.42235       74.404030      3547.00
       128.45850      -13.174730      1639.00
       128.51664       52.002160      3050.89
       128.48608       26.972666      3776.69
       128.48715      -21.884950      1777.00
       128.53020       66.179980      19.0000
       128.53800      -30.090080      2800.00
       128.60145      -31.822140      2016.00
       128.68262       84.319997      2242.27
       128.89905      -32.149260      1552.00
       128.80769       28.753253      2191.19
       128.82104       28.475249      2273.87
       129.04861       50.419051      3336.29
       129.06330      -26.409330      868.000
       129.06423       28.060337      3763.39
       129.14565      -20.470490      3575.00
       129.23115       77.832560      1418.00
       129.33930       80.548180      869.000
       129.26415       69.776390      156.000
       129.29565      -22.249960      1651.00
       129.32985      -20.940050      2462.00
       129.35265      -55.123720      1051.00
       129.35640       78.026410      1323.00
       129.38627       28.705214      3725.39
       129.39210      -16.932480      1967.00
       129.42267       51.652561      952.671
       129.43119       51.641820      996.169
       129.48409      -2.4633466      2016.50
       129.65628       61.444031      3561.66
       129.69570      -75.153180      1355.00
       129.79275      -29.614400      2515.00
       129.90704       53.456596      950.449
       129.93840      -23.458760      2414.00
       129.97815       73.754010      3287.00
       130.01535      -34.406270      1926.00
       130.06268       5.6381676      2075.88
       130.06154       5.6359835      2125.23
       130.09460       23.539671      3852.48
       130.21020       73.486610      3634.00
       130.21215      -32.046540      2865.00
       130.23795      -23.913520      3860.00
       130.26087       49.425284      3148.30
       130.26120      -33.052790      1883.00
       130.32585       66.860380      3923.00
       130.38280       4.9802060      2122.97
       130.41165      -20.744160      1894.00
       130.63530      -19.872200      1623.00
       130.64549       10.584669      2291.46
       130.66586       14.285622      2272.06
       130.70090       14.265240      2357.66
       130.68727       35.757714      3064.54
       130.69965       72.976440      3457.00
